timestamp,bid,ask,volume
1609459425216093,4496.00,4496.50,19
1609459425218327,4496.00,4496.50,63
1609459425226784,4496.50,4496.50,61
1609459425233059,4496.50,4497.00,36
1609459425233694,4496.50,4497.00,71
1609459425240083,4497.00,4497.00,52
1609459425246066,4497.00,4497.50,33
1609459425250858,4496.50,4497.50,49
1609459425257133,4496.50,4497.50,102
1609459425259974,4497.00,4497.00,62
1609459425263599,4497.00,4497.50,40
1609459425268338,4496.75,4497.25,24
1609459425268418,4496.75,4497.25,42
1609459425271133,4497.00,4497.00,7
1609459425273281,4497.00,4497.00,12
1609459425280324,4497.00,4497.50,22
1609459425286379,4497.50,4497.50,1
1609459425288977,4497.50,4498.00,53
1609459425290934,4497.50,4498.00,20
1609459425298897,4498.00,4498.00,80
1609459425299527,4497.75,4498.25,8
1609459425302148,4498.00,4498.00,41
1609459425309620,4497.50,4498.00,88
1609459425319520,4497.50,4497.50,194
1609459425328420,4497.00,4497.50,1
1609459425334314,4497.50,4497.50,20
1609459425339698,4497.50,4498.00,36
1609459425341084,4497.75,4498.25,99
1609459425350560,4498.00,4498.00,30
1609459425357714,4498.00,4498.00,189
1609459425358099,4498.00,4498.00,39
1609459425364861,4498.00,4498.50,38
1609459425366131,4498.50,4498.50,1
1609459425372112,4498.50,4498.50,159
1609459425380862,4498.00,4498.50,23
1609459425389083,4498.00,4498.50,26
1609459425390681,4498.00,4498.50,33
1609459425400555,4498.00,4498.50,56
1609459425404443,4498.00,4498.50,175
1609459425405728,4498.00,4498.50,1
1609459425414347,4498.50,4498.50,77
1609459425421714,4498.50,4498.50,19
1609459425424555,4498.50,4498.50,42
1609459425426035,4498.00,4498.50,54
1609459425428952,4498.50,4498.50,25
1609459425430498,4498.25,4498.75,27
1609459425434838,4498.25,4498.75,123
1609459425444060,4498.00,4498.50,89
1609459425449644,4497.50,4498.50,1
1609459425453430,4498.00,4498.00,27
1609459425457221,4497.50,4498.00,51
1609459425466718,4497.75,4498.25,36
1609459425473521,4497.50,4498.50,7
1609459425474270,4498.00,4498.00,8
1609459425480366,4497.50,4498.00,41
1609459425481075,4497.00,4498.00,5
1609459425481313,4497.00,4498.00,10
1609459425489444,4497.00,4498.00,98
1609459425492610,4497.00,4497.50,22
1609459425497743,4497.00,4497.50,140
1609459425506226,4497.00,4497.00,65
1609459425515340,4496.25,4497.25,6
1609459425524446,4496.50,4497.00,7
1609459425528614,4496.50,4496.50,7
1609459425535172,4496.25,4496.75,14
1609459425544844,4496.50,4497.00,2
1609459425554779,4496.50,4497.00,112
1609459425564004,4496.50,4496.50,4
1609459425566659,4496.00,4496.50,19
1609459425568521,4496.00,4496.50,25
1609459425570141,4496.00,4497.00,49
1609459425573312,4496.50,4497.00,34
1609459425575188,4497.00,4497.00,122
1609459425578460,4496.50,4497.00,35
1609459425585919,4496.50,4496.50,40
1609459425588328,4496.50,4497.00,28
1609459425594039,4496.50,4497.50,16
1609459425598567,4496.75,4497.25,70
1609459425600426,4497.00,4497.00,23
1609459425605424,4497.00,4497.50,39
1609459425606508,4497.00,4498.00,21
1609459425606800,4497.00,4497.50,49
1609459425614070,4497.00,4497.00,31
1609459425617260,4497.00,4497.50,31
1609459425619839,4497.00,4497.50,6
1609459425623992,4496.50,4497.50,48
1609459425628314,4496.75,4497.25,47
1609459425629520,4497.00,4497.00,19
1609459425638878,4496.50,4497.00,11
1609459425646977,4497.00,4497.00,15
1609459425648428,4497.00,4497.50,1
1609459425648599,4497.00,4497.50,71
1609459425656872,4497.00,4497.50,62
1609459425665788,4497.00,4497.50,122
1609459425671265,4497.00,4497.00,67
1609459425677217,4497.00,4497.00,13
1609459425677302,4497.00,4497.50,16
1609459425683152,4497.50,4497.50,1
1609459425689630,4497.50,4497.50,49
1609459425699371,4497.50,4498.00,74
1609459425701830,4497.50,4498.50,35
1609459425706600,4497.25,4498.25,7
1609459425707425,4497.00,4498.00,18
1609459425716409,4497.00,4497.50,117
1609459425720181,4497.00,4498.00,98
1609459425728353,4497.50,4497.50,4
1609459425736327,4497.00,4497.50,18
1609459425738907,4496.50,4497.50,86
1609459425746037,4497.00,4497.00,18
1609459425747145,4496.50,4497.50,33
1609459425754976,4497.00,4497.50,119
1609459425760788,4496.75,4497.25,52
1609459425762145,4496.75,4497.25,27
1609459425764160,4496.75,4497.25,48
1609459425764690,4496.50,4497.50,31
1609459425766982,4496.50,4497.00,5
1609459425770956,4496.75,4497.25,6
1609459425772111,4497.00,4497.50,22
1609459425772747,4497.25,4497.75,36
1609459425780076,4497.50,4497.50,123
1609459425784413,4497.50,4498.00,9
1609459425789800,4497.25,4497.75,104
1609459425791550,4497.50,4497.50,17
1609459425792870,4497.00,4498.00,22
1609459425795223,4497.50,4497.50,6
1609459425796992,4497.00,4497.50,56
1609459425800968,4497.25,4497.75,1
1609459425805527,4497.25,4497.75,27
1609459425811883,4497.00,4498.00,71
1609459425820187,4497.00,4497.50,155
1609459425825735,4496.50,4497.50,76
1609459425834646,4497.00,4497.00,28
1609459425844645,4497.00,4497.00,112
1609459425850983,4497.00,4497.00,11
1609459425859300,4497.00,4497.00,14
1609459425864973,4497.00,4497.50,92
1609459425874860,4497.00,4497.50,163
1609459425884069,4497.00,4497.00,19
1609459425889673,4497.00,4497.50,16
1609459425897026,4496.75,4497.25,12
1609459425905710,4497.00,4497.50,51
1609459425912955,4497.00,4497.50,10
1609459425921780,4497.00,4498.00,139
1609459425922464,4497.50,4497.50,1
1609459425923341,4497.00,4498.00,18
1609459425923691,4497.00,4497.50,17
1609459425923774,4497.00,4497.50,46
1609459425925450,4497.00,4497.50,33
1609459425928793,4497.00,4497.00,21
1609459425935913,4497.00,4497.50,63
1609459425939508,4497.00,4497.50,34
1609459425947231,4497.00,4497.50,32
1609459425952153,4497.50,4497.50,11
1609459425961980,4497.50,4498.00,46
1609459425967628,4497.50,4498.00,8
1609459425974211,4497.50,4498.50,46
1609459425981553,4497.50,4498.00,128
1609459425984421,4497.50,4497.50,30
1609459425985258,4497.25,4497.75,42
1609459425990934,4497.50,4498.00,28
1609459425996632,4497.50,4497.50,5
1609459426002647,4497.50,4498.00,57
1609459426005628,4497.50,4497.50,96
1609459426012207,4497.50,4497.50,33
1609459426019861,4497.00,4498.00,44
1609459426021214,4497.50,4498.00,2
1609459426027484,4497.50,4497.50,10
1609459426031469,4497.50,4498.00,5
1609459426031862,4497.25,4497.75,21
1609459426037225,4497.50,4497.50,57
1609459426042794,4497.00,4497.50,7
1609459426051854,4497.00,4497.50,6
1609459426055812,4496.75,4497.25,58
1609459426061849,4496.75,4497.25,23
1609459426064667,4497.00,4497.50,28
1609459426073028,4496.50,4497.50,5
1609459426082707,4497.00,4497.00,46
1609459426083666,4497.00,4497.00,27
1609459426090994,4496.50,4497.00,50
1609459426091611,4496.00,4497.00,51
1609459426094540,4496.50,4496.50,43
1609459426102484,4496.50,4496.50,8
1609459426104872,4496.00,4497.00,71
1609459426108609,4496.00,4496.50,129
1609459426115556,4496.00,4496.50,23
1609459426121429,4496.00,4496.50,86
1609459426128863,4496.50,4496.50,104
1609459426133603,4496.00,4496.50,62
1609459426140430,4495.50,4496.50,14
1609459426148720,4495.50,4496.00,7
1609459426150935,4495.50,4496.50,44
1609459426154287,4496.00,4496.50,21
1609459426162093,4496.25,4496.75,77
1609459426168789,4496.25,4497.25,130
1609459426173148,4497.00,4497.00,29
1609459426180045,4496.50,4497.00,1
1609459426183428,4497.00,4497.00,1
1609459426192474,4496.50,4497.00,51
1609459426196300,4496.00,4497.00,247
1609459426202042,4496.50,4496.50,31
1609459426205098,4496.50,4497.00,75
1609459426206043,4496.50,4497.00,8
1609459426206977,4496.25,4496.75,13
1609459426216726,4496.50,4496.50,23
1609459426225341,4496.50,4496.50,43
1609459426231039,4496.50,4496.50,29
1609459426233296,4496.50,4497.00,26
1609459426239285,4496.50,4497.00,64
1609459426243421,4497.00,4497.00,1
1609459426249870,4497.00,4497.00,23
1609459426254263,4497.00,4497.00,4
1609459426258738,4497.00,4497.50,1
1609459426261931,4497.00,4497.00,21
1609459426267123,4497.00,4497.50,64
1609459426272964,4497.00,4497.50,67
1609459426272991,4496.75,4497.25,83
1609459426282691,4496.50,4497.00,16
1609459426291475,4496.75,4497.25,197
1609459426294825,4497.00,4497.00,6
1609459426295070,4497.00,4497.50,33
1609459426304261,4496.75,4497.25,124
1609459426313920,4497.00,4497.00,167
1609459426323852,4496.50,4497.50,19
1609459426332790,4496.50,4497.00,26
1609459426337751,4496.25,4496.75,197
1609459426339877,4496.50,4496.50,72
1609459426340783,4496.00,4497.00,25
1609459426344966,4496.00,4496.50,38
1609459426345690,4496.00,4496.00,38
1609459426350811,4496.00,4496.50,8
1609459426355493,4496.00,4496.50,85
1609459426356561,4495.50,4496.50,4
1609459426365057,4496.00,4496.50,1
1609459426370990,4496.50,4496.50,31
1609459426375032,4496.50,4497.00,14
1609459426379235,4496.25,4496.75,15
1609459426385272,4496.50,4497.00,48
1609459426388954,4497.00,4497.00,37
1609459426398111,4496.75,4497.25,62
1609459426400622,4496.75,4497.25,32
1609459426402644,4497.00,4497.50,177
1609459426409229,4497.00,4497.00,121
1609459426417952,4496.50,4497.00,49
1609459426426030,4496.00,4497.00,150
1609459426426074,4496.50,4497.00,8
1609459426432703,4497.00,4497.00,4
1609459426441200,4496.75,4497.25,19
1609459426446029,4496.75,4497.25,185
1609459426454176,4496.25,4497.25,163
1609459426456007,4496.50,4497.00,236
1609459426461277,4496.25,4497.25,21
1609459426466675,4496.50,4497.00,37
1609459426472148,4496.25,4496.75,66
1609459426473358,4496.00,4496.50,25
1609459426478162,4496.00,4496.50,188
1609459426486429,4496.00,4496.00,127
1609459426490235,4495.50,4496.50,14
1609459426498438,4496.00,4496.00,106
1609459426507082,4496.00,4496.50,78
1609459426514150,4496.00,4497.00,45
1609459426515092,4496.00,4496.50,31
1609459426521357,4496.00,4496.50,6
1609459426527127,4495.75,4496.25,52
1609459426529932,4496.00,4496.00,98
1609459426535004,4496.00,4496.00,45
1609459426542234,4495.50,4496.00,7
1609459426545765,4495.50,4496.00,37
1609459426553864,4495.50,4496.00,17
1609459426554286,4495.50,4496.00,2
1609459426564165,4495.50,4496.50,4
1609459426573869,4496.00,4496.00,41
1609459426578803,4495.50,4496.00,35
1609459426583496,4495.50,4496.00,24
1609459426587452,4495.50,4496.00,16
1609459426591405,4495.50,4495.50,15
1609459426597428,4495.00,4495.50,2
1609459426607192,4495.00,4495.50,15
1609459426616762,4495.00,4495.50,31
1609459426619476,4495.50,4495.50,90
1609459426624972,4495.50,4496.00,4
1609459426632334,4496.00,4496.00,140
1609459426637171,4496.00,4496.00,36
1609459426637478,4496.00,4496.50,120
1609459426640123,4496.50,4496.50,35
1609459426647527,4496.50,4496.50,11
1609459426653623,4496.50,4497.00,18
1609459426655346,4497.00,4497.00,78
1609459426661947,4496.50,4497.00,24
1609459426666540,4496.50,4497.00,27
1609459426675059,4496.25,4497.25,57
1609459426678845,4496.50,4496.50,170
1609459426685973,4496.50,4496.50,75
1609459426694607,4496.50,4497.00,15
1609459426704393,4496.00,4497.00,28
1609459426710251,4496.50,4497.00,28
1609459426720146,4496.50,4497.50,9
1609459426722717,4497.00,4497.50,40
1609459426727534,4497.00,4497.50,181
1609459426730243,4497.00,4497.00,35
1609459426735829,4497.00,4497.50,121
1609459426745441,4497.25,4497.75,58
1609459426748425,4497.00,4497.50,37
1609459426751099,4497.00,4497.50,45
1609459426755758,4497.50,4497.50,79
1609459426761525,4497.00,4497.50,4
1609459426767351,4497.00,4497.50,59
1609459426772888,4497.00,4498.00,17
1609459426775288,4497.00,4497.50,1
1609459426776398,4497.50,4497.50,52
1609459426777237,4497.00,4498.00,25
1609459426781916,4497.50,4498.00,15
1609459426784533,4497.00,4498.00,58
1609459426785801,4497.25,4497.75,17
1609459426789733,4497.50,4498.00,20
1609459426794822,4497.50,4498.00,15
1609459426800454,4498.00,4498.00,16
1609459426809946,4497.50,4498.00,10
1609459426815408,4497.25,4497.75,88
1609459426817905,4497.00,4497.50,205
1609459426824825,4497.00,4497.50,32
1609459426828398,4496.75,4497.25,146
1609459426830224,4497.00,4497.50,10
1609459426833192,4497.00,4497.00,55
1609459426833266,4496.50,4497.00,56
1609459426840874,4497.00,4497.00,57
1609459426844842,4497.00,4497.50,3
1609459426849616,4497.00,4497.50,18
1609459426850835,4497.00,4497.50,17
1609459426851248,4497.25,4497.75,128
1609459426853902,4497.50,4498.00,132
1609459426858797,4497.50,4498.50,18
1609459426865104,4498.00,4498.00,34
1609459426874901,4497.50,4498.00,37
1609459426884066,4498.00,4498.00,116
1609459426888136,4498.00,4498.50,34
1609459426891508,4498.25,4498.75,28
1609459426899322,4498.50,4499.00,26
1609459426903572,4498.50,4499.50,78
1609459426910242,4498.50,4499.00,38
1609459426911898,4498.50,4499.00,236
1609459426920154,4498.50,4499.00,11
1609459426928184,4498.25,4499.25,91
1609459426932154,4498.25,4498.75,18
1609459426937626,4498.00,4498.50,2
1609459426945780,4498.00,4498.50,108
1609459426950268,4498.50,4498.50,250
1609459426959798,4498.50,4498.50,123
1609459426967272,4498.00,4499.00,76
1609459426970398,4498.00,4498.50,94
1609459426975205,4498.00,4498.50,23
1609459426982444,4498.50,4498.50,38
1609459426987385,4498.50,4499.00,12
1609459426989709,4498.50,4499.50,13
1609459426995130,4498.50,4499.00,12
1609459427001909,4498.50,4499.00,17
1609459427005259,4498.50,4499.00,13
1609459427006436,4498.75,4499.25,62
1609459427014729,4498.75,4499.25,69
1609459427020793,4499.00,4499.50,1
1609459427027571,4499.50,4499.50,28
1609459427034963,4499.00,4499.50,237
1609459427043454,4499.00,4499.00,54
1609459427050622,4498.50,4499.00,15
1609459427056542,4498.00,4499.00,59
1609459427065831,4498.50,4499.00,195
1609459427072543,4498.25,4498.75,26
1609459427077475,4498.50,4498.50,38
1609459427078962,4498.00,4498.50,13
1609459427081424,4498.00,4498.50,27
1609459427081442,4498.25,4498.75,9
1609459427085118,4498.25,4499.25,143
1609459427087947,4498.50,4498.50,13
1609459427093234,4498.00,4498.50,8
1609459427102626,4498.50,4498.50,17
1609459427111300,4498.50,4499.00,78
1609459427119380,4498.50,4499.50,27
1609459427119460,4499.00,4499.50,46
1609459427121354,4499.00,4499.50,161
1609459427130999,4499.00,4499.00,26
1609459427135643,4498.75,4499.75,3
1609459427138176,4499.50,4499.50,70
1609459427146020,4499.00,4499.50,20
1609459427152975,4499.00,4499.00,5
1609459427162199,4499.00,4499.00,10
1609459427166494,4499.00,4499.50,6
1609459427169923,4499.00,4499.50,60
1609459427174110,4499.50,4499.50,73
1609459427180227,4499.00,4499.50,20
1609459427185366,4499.00,4499.50,34
1609459427188434,4499.50,4499.50,69
1609459427190219,4498.75,4499.75,2
1609459427196449,4499.00,4500.00,44
1609459427198152,4499.00,4499.50,19
1609459427203513,4499.00,4500.00,5
1609459427207768,4499.50,4500.00,132
1609459427217507,4499.00,4500.00,55
1609459427225709,4499.50,4500.00,86
1609459427230554,4499.50,4500.00,1
1609459427238328,4499.50,4500.00,34
1609459427247863,4499.50,4500.00,38
1609459427253645,4499.00,4500.00,29
1609459427263460,4499.50,4499.50,38
1609459427268832,4499.00,4500.00,9
1609459427276446,4499.50,4500.00,137
1609459427278375,4499.50,4500.00,36
1609459427287083,4499.00,4500.00,15
1609459427288040,4499.25,4499.75,52
1609459427296107,4499.00,4499.50,34
1609459427301903,4499.00,4499.50,16
1609459427310096,4499.00,4499.00,3
1609459427313060,4499.00,4499.50,43
1609459427315895,4499.25,4499.75,14
1609459427321940,4499.25,4499.75,20
1609459427322333,4499.00,4499.50,52
1609459427322840,4499.50,4499.50,9
1609459427328883,4499.50,4500.00,15
1609459427328960,4500.00,4500.00,63
1609459427336848,4499.50,4500.00,16
1609459427346510,4499.75,4500.25,19
1609459427348546,4500.00,4500.00,91
1609459427357348,4500.00,4500.00,14
1609459427364627,4499.50,4500.50,15
1609459427365616,4500.00,4500.00,246
1609459427372515,4499.50,4500.00,16
1609459427379070,4499.50,4500.00,55
1609459427383839,4499.50,4500.00,29
1609459427393442,4499.50,4499.50,37
1609459427393665,4499.50,4499.50,20
1609459427395519,4499.00,4500.00,92
1609459427398402,4499.50,4500.00,24
1609459427407467,4499.50,4499.50,2
1609459427417268,4499.50,4500.00,59
1609459427419053,4499.50,4499.50,25
1609459427428568,4499.50,4500.00,95
1609459427437037,4499.50,4500.00,233
1609459427442363,4499.50,4499.50,42
1609459427444385,4499.00,4499.50,13
1609459427449760,4499.00,4500.00,80
1609459427453078,4499.50,4500.00,77
1609459427455299,4499.50,4500.00,1
1609459427462412,4500.00,4500.00,80
1609459427463716,4499.75,4500.25,49
1609459427464199,4499.50,4500.00,62
1609459427469291,4499.50,4499.50,33
1609459427470027,4499.50,4499.50,21
1609459427479047,4499.25,4499.75,10
1609459427482576,4499.50,4499.50,28
1609459427491269,4499.50,4500.00,69
1609459427492941,4499.50,4500.00,46
1609459427492968,4499.75,4500.25,56
1609459427499754,4500.00,4500.00,58
1609459427508968,4499.50,4500.50,31
1609459427512263,4500.00,4500.00,30
1609459427514134,4500.00,4500.50,7
1609459427521593,4500.50,4500.50,121
1609459427531324,4500.00,4500.50,32
1609459427536424,4499.75,4500.25,35
1609459427542356,4500.00,4500.50,74
1609459427547749,4499.50,4500.50,15
1609459427552116,4500.00,4500.50,42
1609459427554290,4500.00,4500.50,18
1609459427558510,4500.00,4500.50,26
1609459427567456,4500.50,4500.50,50
1609459427568438,4500.00,4500.50,3
1609459427572258,4500.00,4500.00,153
1609459427581104,4500.00,4500.50,57
1609459427590388,4500.00,4501.00,150
1609459427591327,4500.00,4500.50,80
1609459427594477,4500.25,4500.75,1
1609459427595515,4500.50,4501.00,4
1609459427604611,4500.00,4501.00,25
1609459427613587,4500.50,4501.00,59
1609459427620829,4501.00,4501.00,48
1609459427625861,4500.75,4501.25,12
1609459427631717,4500.50,4501.00,8
1609459427633702,4500.75,4501.25,41
1609459427636151,4501.00,4501.50,58
1609459427641382,4500.75,4501.75,188
1609459427647856,4501.00,4501.50,60
1609459427657525,4501.00,4501.00,9
1609459427666768,4501.00,4501.50,24
1609459427668171,4501.25,4501.75,86
1609459427669061,4501.50,4502.00,28
1609459427676064,4501.50,4502.00,116
1609459427683209,4501.50,4501.50,4
1609459427686801,4501.25,4501.75,1
1609459427686806,4501.50,4502.00,30
1609459427689012,4501.50,4502.00,162
1609459427696379,4501.50,4502.50,28
1609459427699125,4501.75,4502.25,17
1609459427701459,4502.00,4502.00,66
1609459427711252,4502.00,4502.00,79
1609459427718711,4502.00,4502.00,102
1609459427719463,4502.00,4502.00,170
1609459427722596,4502.00,4502.50,56
1609459427727385,4502.25,4502.75,80
1609459427734698,4502.50,4503.00,1
1609459427743369,4503.00,4503.00,147
1609459427747676,4502.75,4503.25,62
1609459427755275,4502.50,4503.50,8
1609459427756986,4502.50,4503.50,36
1609459427765002,4503.00,4503.50,39
1609459427773317,4502.50,4503.50,294
1609459427779214,4502.50,4503.50,281
1609459427782519,4503.00,4503.00,6
1609459427788973,4502.50,4503.50,3
1609459427798946,4503.00,4503.00,78
1609459427807885,4502.50,4503.50,77
1609459427812162,4503.00,4503.50,41
1609459427816460,4503.00,4503.50,33
1609459427818560,4503.50,4503.50,78
1609459427821331,4503.00,4503.50,134
1609459427827854,4503.50,4503.50,108
1609459427831227,4503.50,4503.50,175
1609459427840825,4503.25,4504.25,1
1609459427845631,4503.25,4504.25,1
1609459427846115,4503.75,4504.25,11
1609459427854896,4504.00,4504.50,99
1609459427858842,4503.75,4504.25,46
1609459427863852,4503.50,4504.00,8
1609459427868711,4503.25,4504.25,19
1609459427871104,4503.50,4504.00,4
1609459427874317,4503.50,4504.00,116
1609459427881506,4503.50,4504.00,38
1609459427885730,4503.50,4503.50,128
1609459427888063,4503.50,4503.50,97
1609459427892525,4503.50,4503.50,56
1609459427893698,4503.50,4504.00,118
1609459427897159,4503.50,4504.50,79
1609459427901294,4503.50,4504.00,93
1609459427906114,4503.25,4503.75,54
1609459427908039,4503.50,4504.00,1
1609459427908273,4503.50,4504.00,3
1609459427917537,4503.00,4504.00,119
1609459427923809,4503.25,4503.75,1
1609459427929182,4503.25,4504.25,84
1609459427932998,4503.75,4504.25,65
1609459427935121,4503.50,4504.00,99
1609459427936195,4504.00,4504.00,28
1609459427944152,4504.00,4504.50,272
1609459427949165,4504.00,4504.50,94
1609459427956514,4504.50,4504.50,16
1609459427957857,4504.00,4505.00,40
1609459427961190,4503.75,4504.75,9
1609459427966165,4504.00,4504.50,41
1609459427974114,4504.00,4504.50,20
1609459427975738,4504.50,4504.50,25
1609459427982641,4504.00,4504.50,29
1609459427986576,4504.00,4504.50,19
1609459427988644,4504.00,4504.50,60
1609459427995497,4504.50,4504.50,14
1609459427998972,4504.25,4504.75,7
1609459428003232,4504.50,4505.00,74
1609459428009899,4505.00,4505.00,32
1609459428015471,4504.50,4505.00,6
1609459428019197,4504.50,4504.50,26
1609459428020389,4504.00,4504.50,53
1609459428025882,4504.00,4504.50,9
1609459428028372,4504.50,4504.50,36
1609459428029403,4504.50,4504.50,7
1609459428031180,4504.00,4505.00,66
1609459428039262,4504.50,4504.50,101
1609459428042535,4504.00,4504.50,15
1609459428046986,4504.00,4504.50,23
1609459428055618,4504.25,4504.75,40
1609459428056039,4504.25,4504.75,77
1609459428057188,4504.50,4504.50,22
1609459428060782,4504.00,4504.50,81
1609459428061368,4504.00,4504.50,29
1609459428066531,4504.00,4504.50,114
1609459428076091,4504.00,4504.50,1
1609459428078260,4504.00,4504.50,19
1609459428080503,4504.25,4504.75,45
1609459428081851,4504.00,4504.50,23
1609459428090143,4504.00,4504.50,297
1609459428095032,4504.00,4504.50,14
1609459428102481,4504.25,4504.75,46
1609459428108447,4504.50,4504.50,9
1609459428116776,4504.50,4505.00,130
1609459428123571,4504.50,4505.00,1
1609459428130210,4504.75,4505.25,69
1609459428134209,4505.00,4505.50,95
1609459428137378,4505.00,4505.00,36
1609459428145034,4504.50,4505.00,168
1609459428153237,4504.50,4505.00,90
1609459428162558,4504.50,4505.00,25
1609459428168999,4505.00,4505.00,11
1609459428178375,4505.00,4505.00,11
1609459428187657,4505.00,4505.00,131
1609459428195886,4504.50,4505.00,5
1609459428202721,4504.50,4505.50,5
1609459428205343,4505.00,4505.50,41
1609459428208150,4505.00,4505.50,20
1609459428213653,4504.75,4505.25,123
1609459428222864,4504.75,4505.25,25
1609459428224568,4504.75,4505.25,9
1609459428225233,4504.50,4505.00,82
1609459428232731,4504.50,4505.00,38
1609459428237356,4504.50,4504.50,34
1609459428246075,4504.00,4504.50,10
1609459428249036,4504.00,4505.00,33
1609459428252450,4504.00,4505.00,8
1609459428260007,4504.00,4505.00,1
1609459428260605,4504.50,4504.50,33
1609459428260649,4504.00,4504.50,20
1609459428260827,4504.00,4505.00,169
1609459428262449,4504.50,4505.00,107
1609459428270290,4504.75,4505.25,52
1609459428271127,4505.00,4505.00,28
1609459428277517,4505.00,4505.00,162
1609459428281560,4505.00,4505.00,11
1609459428282050,4504.50,4505.50,3
1609459428287993,4504.50,4505.50,27
1609459428295874,4504.75,4505.25,10
1609459428302502,4504.50,4505.00,1
1609459428307495,4504.50,4505.00,19
1609459428311177,4504.50,4505.00,11
1609459428312727,4504.00,4505.00,99
1609459428319602,4504.50,4504.50,31
1609459428322823,4504.25,4505.25,49
1609459428323207,4504.50,4505.00,1
1609459428328637,4504.75,4505.25,19
1609459428338579,4505.00,4505.50,21
1609459428344528,4504.75,4505.25,6
1609459428352470,4504.75,4505.25,35
1609459428353418,4504.75,4505.25,17
1609459428355057,4505.00,4505.00,72
1609459428355671,4504.75,4505.25,40
1609459428360037,4505.00,4505.50,2
1609459428364544,4505.00,4505.50,6
1609459428373240,4505.00,4505.50,14
1609459428380980,4504.75,4505.25,8
1609459428387003,4504.50,4505.50,12
1609459428395591,4504.50,4505.50,27
1609459428399618,4505.00,4505.50,107
1609459428400749,4505.00,4505.50,32
1609459428405499,4504.75,4505.25,38
1609459428413205,4505.00,4505.50,34
1609459428413748,4505.00,4506.00,34
1609459428416850,4505.00,4505.50,72
1609459428420714,4505.00,4505.00,24
1609459428421126,4504.75,4505.25,21
1609459428422096,4505.00,4505.50,29
1609459428427317,4505.00,4505.50,30
1609459428429621,4505.00,4505.50,5
1609459428431641,4504.50,4505.50,27
1609459428432529,4504.50,4505.50,3
1609459428434722,4504.75,4505.25,22
1609459428439370,4505.00,4505.00,20
1609459428444458,4504.50,4505.00,47
1609459428453111,4504.00,4505.00,99
1609459428460593,4504.00,4504.50,98
1609459428461461,4504.50,4504.50,186
1609459428462060,4504.00,4504.50,20
1609459428469325,4504.00,4504.50,59
1609459428473750,4504.00,4504.50,30
1609459428482800,4504.00,4504.00,90
1609459428484658,4504.00,4504.00,1
1609459428492602,4503.50,4504.50,12
1609459428499819,4503.50,4504.00,62
1609459428500428,4504.00,4504.00,28
1609459428504175,4503.50,4504.50,9
1609459428510994,4503.50,4504.00,71
1609459428520752,4504.00,4504.00,23
1609459428524061,4504.00,4504.50,45
1609459428531060,4503.75,4504.25,32
1609459428532370,4503.75,4504.25,20
1609459428540282,4504.00,4504.50,4
1609459428541489,4504.00,4504.50,16
1609459428546387,4504.50,4504.50,42
1609459428552671,4504.00,4504.50,3
1609459428555658,4504.50,4504.50,14
1609459428564487,4504.50,4505.00,2
1609459428564601,4504.50,4505.00,8
1609459428564910,4504.50,4505.00,1
1609459428571928,4505.00,4505.00,5
1609459428581392,4504.50,4505.00,1
1609459428588541,4504.75,4505.25,61
1609459428596230,4504.50,4505.00,22
1609459428601823,4504.50,4505.00,103
1609459428605625,4504.50,4505.00,7
1609459428610832,4504.25,4504.75,11
1609459428611460,4504.25,4504.75,4
1609459428614874,4504.50,4505.00,26
1609459428622523,4504.50,4505.50,2
1609459428626781,4505.00,4505.50,35
1609459428628133,4505.50,4505.50,7
1609459428630364,4505.50,4506.00,25
1609459428633710,4505.50,4506.00,61
1609459428639217,4506.00,4506.00,79
1609459428643811,4506.00,4506.00,49
1609459428651585,4505.50,4506.00,1
1609459428654251,4506.00,4506.00,48
1609459428661675,4506.00,4506.50,22
1609459428664111,4506.00,4506.00,11
1609459428670427,4506.00,4506.50,2
1609459428676130,4506.00,4506.50,9
1609459428684188,4506.00,4506.50,39
1609459428687385,4506.00,4506.50,3
1609459428687977,4506.00,4506.50,52
1609459428696960,4506.00,4506.50,31
1609459428706157,4506.00,4506.00,141
1609459428712526,4506.00,4506.00,45
1609459428717275,4506.00,4506.50,18
1609459428719624,4506.00,4506.00,73
1609459428728043,4505.75,4506.25,11
1609459428731266,4505.50,4506.00,148
1609459428734999,4506.00,4506.00,18
1609459428735771,4505.50,4506.00,25
1609459428739862,4505.75,4506.25,1
1609459428747144,4506.00,4506.00,45
1609459428751410,4506.00,4506.00,2
1609459428752821,4506.00,4506.50,14
1609459428754360,4506.00,4506.50,50
1609459428760231,4505.75,4506.25,28
1609459428766541,4506.00,4506.00,33
1609459428773952,4505.50,4506.00,39
1609459428779850,4505.75,4506.25,11
1609459428781405,4505.50,4506.50,38
1609459428787551,4505.50,4506.00,10
1609459428791662,4505.25,4505.75,20
1609459428793458,4505.50,4505.50,85
1609459428802290,4505.25,4506.25,62
1609459428809437,4505.50,4506.00,25
1609459428813908,4505.50,4506.00,111
1609459428820856,4505.50,4506.00,46
1609459428825248,4505.75,4506.25,18
1609459428825736,4506.00,4506.50,48
1609459428831244,4506.00,4506.50,5
1609459428836983,4506.00,4506.50,31
1609459428843245,4506.50,4506.50,16
1609459428851364,4506.00,4506.50,39
1609459428855874,4506.00,4506.50,42
1609459428858141,4506.00,4506.50,19
1609459428861372,4506.00,4506.00,1
1609459428870990,4506.00,4506.00,475
